source_id,province,year,subject_type,batch,school_name,major_name,score,rank,quota,source_file,group_code,subject_requirement,admitted_count,average_score,average_rank,equivalent_score,school_yxid,raw_rank
zyfz:2024:101669:93a2948939d9b5f2,四川,2024,物理类,专科提前批,张家界航空工业职业技术学院,专业组103（选科：不限）,421,236395,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,10,434,223794,522,101669,236395
zyfz:2023:101669:4c2ecdd720a2aa81,四川,2023,物理类,专科提前批,张家界航空工业职业技术学院,专业组103（选科：不限）,377,241010,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,5,390,231600,510,101669,241010
zyfz:2025:101679:b3db1eee6d51c7d4,四川,2025,物理类,专科提前批,重庆航天职业技术学院,专业组102（选科：不限）,429,216410,30,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,30,445,199439,530,101679,216410
zyfz:2024:101679:6e6bce22907c9775,四川,2024,物理类,专科提前批,重庆航天职业技术学院,专业组102（选科：不限）,437,220593,30,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,30,451,204317,539,101679,220593
zyfz:2023:101679:4b69af15c09beff3,四川,2023,物理类,专科提前批,重庆航天职业技术学院,专业组102（选科：不限）,364,249292,32,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,32,398,225105,499,101679,249292
zyfz:2025:101642:68017d9b81020792,四川,2025,物理类,专科提前批,南京信息职业技术学院,专业组101（选科：不限）,393,245318,4,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,4,410,233377,492,101642,245318
zyfz:2024:101642:7f42239f49e9611f,四川,2024,物理类,专科提前批,南京信息职业技术学院,专业组101（选科：不限）,390,259340,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,3,419,238129,493,101642,259340
zyfz:2025:101643:1be5f7b0ab1640ab,四川,2025,物理类,专科提前批,南京信息职业技术学院,专业组103（选科：不限）,425,220190,4,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,4,455,187568,525,101643,220190
zyfz:2024:101643:9a2dbfd7cdd1ef81,四川,2024,物理类,专科提前批,南京信息职业技术学院,专业组103（选科：不限）,421,236395,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,3,430,227906,522,101643,236395
zyfz:2025:101680:217001734645449d,四川,2025,物理类,专科提前批,重庆机电职业技术大学,专业组101（选科：不限）,425,220190,20,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,20,437,208170,525,101680,220190
